Column1,Column2
-129.814,0
190.186,0
30.1865,37.7331
30.1865,-37.7331
-212.22,-14.7251
107.78,-14.7251
-33.8135,-80
-70.6263,50.5498
-84.2199,-14.7251
235.78,-14.7251
94.1865,80
57.3737,-109.45
-129.814,0
190.186,0
30.1865,37.7331
30.1865,-37.7331
-166.626,-29.4502
153.374,-29.4502
30.1865,-37.7331
-43.4391,-21.1674
-248.06,1.92512
71.9401,1.92512
-90.4663,-108.15
-85.6535,112
-120.06,1.92512
199.94,1.92512
37.5337,51.8502
42.3465,-48
-186.466,-28.1498
133.534,-28.1498
8.7209,-61.2326
-61.6535,4.93312
-181.654,32
138.346,32
-61.6535,4.93312
18.3465,59.0669
-196.86,1.92512
123.14,1.92512
-39.2663,-44.1498
-34.4535,48
-68.8599,1.92512
251.14,1.92512
88.7337,115.85
93.5465,-112
-135.266,35.8502
184.734,35.8502
-20.0791,66.7674
69.5465,4.93312
-130.454,-32
189.546,-32
69.5465,4.93312
-10.4535,-68.9331
-224.866,3.85024
95.1337,3.85024
-69.6791,-77.2326
-60.0535,84.9331
-96.8663,3.85024
223.134,3.85024
58.3209,82.7674
67.9465,-75.0669
-165.679,2.76736
154.321,2.76736
-9.1383,-4.33152
-2.2199,9.86624
-156.054,4.93312
163.946,4.93312
-2.2199,9.86624
10.1129,0
-220.054,0
99.9465,0
-60.0535,-75.0669
-60.0535,75.0669
-92.0535,0
227.946,0
67.9465,84.9331
67.9465,-84.9331
-156.054,4.93312
163.946,4.93312
-2.2199,9.86624
10.1129,0
-156.054,-4.93312
163.946,-4.93312
10.1129,0
-2.2199,-9.86624
-248.06,-1.92512
71.9401,-1.92512
-85.6535,-112
-90.4663,108.15
-120.06,-1.92512
199.94,-1.92512
42.3465,48
37.5337,-51.8502
-181.654,-32
138.346,-32
18.3465,-59.0669
-61.6535,-4.93312
-186.466,28.1498
133.534,28.1498
-61.6535,-4.93312
8.7209,61.2326
-196.86,-1.92512
123.14,-1.92512
-34.4535,-48
-39.2663,44.1498
-68.8599,-1.92512
251.14,-1.92512
93.5465,112
88.7337,-115.85
-130.454,32
189.546,32
-10.4535,68.9331
69.5465,-4.93312
-135.266,-35.8502
184.734,-35.8502
69.5465,-4.93312
-20.0791,-66.7674
-220.054,0
99.9465,0
-60.0535,-75.0669
-60.0535,75.0669
-92.0535,0
227.946,0
67.9465,84.9331
67.9465,-84.9331
-156.054,4.93312
163.946,4.93312
-2.2199,9.86624
10.1129,0
-156.054,-4.93312
163.946,-4.93312
10.1129,0
-2.2199,-9.86624
-224.866,-3.85024
95.1337,-3.85024
-60.0535,-84.9331
-69.6791,77.2326
-96.8663,-3.85024
223.134,-3.85024
67.9465,75.0669
58.3209,-82.7674
-156.054,-4.93312
163.946,-4.93312
10.1129,0
-2.2199,-9.86624
-165.679,-2.76736
154.321,-2.76736
-2.2199,-9.86624
-9.1383,4.33152
-262.396,-3.19488
57.6041,-3.19488
-98.4023,-131.19
-106.39,124.8
-134.396,-3.19488
185.604,-3.19488
29.5977,28.8102
21.6105,-35.2
-194.402,-51.1898
125.598,-51.1898
29.5849,-94.1926
-98.3895,-8.18688
-202.39,44.8
117.61,44.8
-98.3895,-8.18688
13.6105,97.7869
-211.196,-3.19488
108.804,-3.19488
-47.2023,-67.1898
-55.1895,60.8
-83.1959,-3.19488
236.804,-3.19488
80.7977,92.8102
72.8105,-99.2
-143.202,12.8102
176.798,12.8102
0.784896,33.8074
32.8105,-8.18688
-151.19,-19.2
168.81,-19.2
32.8105,-8.18688
-15.1895,-30.2131
-232.802,-19.1898
87.1977,-19.1898
-48.8151,-110.193
-96.7895,71.8131
-104.802,-19.1898
215.198,-19.1898
79.1849,49.8074
31.2105,-88.1869
-144.815,-30.1926
175.185,-30.1926
52.9257,-11.2115
-22.5559,-49.1738
-192.79,-8.18688
127.21,-8.18688
-22.5559,-49.1738
-43.0231,32.8
-240.79,12.8
79.2105,12.8
-96.7895,-88.1869
-64.7895,113.787
-112.79,12.8
207.21,12.8
31.2105,71.8131
63.2105,-46.2131
-192.79,-8.18688
127.21,-8.18688
-22.5559,-49.1738
-43.0231,32.8
-160.79,33.7869
159.21,33.7869
-43.0231,32.8
41.4441,34.7738
-241.916,-3.19488
78.0841,-3.19488
-77.9223,-105.59
-85.9095,99.2
-113.916,-3.19488
206.084,-3.19488
50.0777,54.4102
42.0905,-60.8
-173.922,-25.5898
146.078,-25.5898
18.0649,-42.9926
-45.9095,-8.18688
-181.91,19.2
138.09,19.2
-45.9095,-8.18688
2.0905,46.5869
-190.716,-3.19488
129.284,-3.19488
-26.7223,-41.5898
-34.7095,35.2
-62.7159,-3.19488
257.284,-3.19488
101.278,118.41
93.2905,-124.8
-122.722,38.4102
197.278,38.4102
-10.7351,85.0074
85.2905,-8.18688
-130.71,-44.8
189.29,-44.8
85.2905,-8.18688
-26.7095,-81.4131
-212.322,6.41024
107.678,6.41024
-60.3351,-58.9926
-44.3095,71.8131
-84.3223,6.41024
235.678,6.41024
67.6649,101.007
83.6905,-88.1869
-156.335,21.0074
163.665,21.0074
-22.5943,25.5885
29.9241,16.4262
-140.31,-8.18688
179.69,-8.18688
29.9241,16.4262
9.4569,-32.8
-220.31,-12.8
99.6905,-12.8
-44.3095,-88.1869
-76.3095,62.5869
-92.3095,-12.8
227.69,-12.8
83.6905,71.8131
51.6905,-97.4131
-140.31,-8.18688
179.69,-8.18688
29.9241,16.4262
9.4569,-32.8
-172.31,-17.4131
147.69,-17.4131
9.4569,-32.8
-34.0759,-2.02624
-248.162,-6.38976
71.8377,-6.38976
-80.1751,-116.593
-96.1495,103.813
-120.162,-6.38976
199.838,-6.38976
47.8249,43.4074
31.8505,-56.1869
-176.175,-36.5926
143.825,-36.5926
29.5657,-56.8115
-61.9159,-16.3738
-192.15,23.8131
127.85,23.8131
-61.9159,-16.3738
-2.3831,64
-196.962,-6.38976
123.038,-6.38976
-28.9751,-52.5926
-44.9495,39.8131
-68.9623,-6.38976
251.038,-6.38976
99.0249,107.407
83.0505,-120.187
-124.975,27.4074
195.025,27.4074
0.765696,71.1885
69.2841,-16.3738
-140.95,-40.1869
179.05,-40.1869
69.2841,-16.3738
-31.1831,-64
-214.575,-4.59264
105.425,-4.59264
-48.8343,-72.8115
-60.3159,63.6262
-86.5751,-4.59264
233.425,-4.59264
79.1657,87.1885
67.6841,-96.3738
-144.834,7.18848
175.166,7.18848
6.1801,26.1456
24.1513,-11.7686
-156.316,-16.3738
163.684,-16.3738
24.1513,-11.7686
-16.7831,-20.9789
-230.55,-8.18688
89.4505,-8.18688
-60.3159,-96.3738
-80.7831,80
-102.55,-8.18688
217.45,-8.18688
67.6841,63.6262
47.2169,-80
-156.316,-16.3738
163.684,-16.3738
24.1513,-11.7686
-16.7831,-20.9789
-176.783,0
143.217,0
-16.7831,-20.9789
-16.7831,20.9789
-256.15,0
63.8505,0
-96.1495,-120.187
-96.1495,120.187
-128.15,0
191.85,0
31.8505,39.8131
31.8505,-39.8131
-192.15,-40.1869
127.85,-40.1869
18.0841,-80.3738
-82.3831,0
-192.15,40.1869
127.85,40.1869
-82.3831,0
18.0841,80.3738
-204.95,0
115.05,0
-44.9495,-56.1869
-44.9495,56.1869
-76.9495,0
243.05,0
83.0505,103.813
83.0505,-103.813
-140.95,23.8131
179.05,23.8131
-10.7159,47.6262
48.8169,0
-140.95,-23.8131
179.05,-23.8131
48.8169,0
-10.7159,-47.6262
-230.55,-8.18688
89.4505,-8.18688
-60.3159,-96.3738
-80.7831,80
-102.55,-8.18688
217.45,-8.18688
67.6841,63.6262
47.2169,-80
-156.316,-16.3738
163.684,-16.3738
24.1513,-11.7686
-16.7831,-20.9789
-176.783,0
143.217,0
-16.7831,-20.9789
-16.7831,20.9789
-230.55,8.18688
89.4505,8.18688
-80.7831,-80
-60.3159,96.3738
-102.55,8.18688
217.45,8.18688
47.2169,80
67.6841,-63.6262
-176.783,0
143.217,0
-16.7831,-20.9789
-16.7831,20.9789
-156.316,16.3738
163.684,16.3738
-16.7831,20.9789
24.1513,11.7686
-262.396,3.19488
57.6041,3.19488
-106.39,-124.8
-98.4023,131.19
-134.396,3.19488
185.604,3.19488
21.6105,35.2
29.5977,-28.8102
-202.39,-44.8
117.61,-44.8
13.6105,-97.7869
-98.3895,8.18688
-194.402,51.1898
125.598,51.1898
-98.3895,8.18688
29.5849,94.1926
-211.196,3.19488
108.804,3.19488
-55.1895,-60.8
-47.2023,67.1898
-83.1959,3.19488
236.804,3.19488
72.8105,99.2
80.7977,-92.8102
-151.19,19.2
168.81,19.2
-15.1895,30.2131
32.8105,8.18688
-143.202,-12.8102
176.798,-12.8102
32.8105,8.18688
0.784896,-33.8074
-240.79,-12.8
79.2105,-12.8
-64.7895,-113.787
-96.7895,88.1869
-112.79,-12.8
207.21,-12.8
63.2105,46.2131
31.2105,-71.8131
-160.79,-33.7869
159.21,-33.7869
41.4441,-34.7738
-43.0231,-32.8
-192.79,8.18688
127.21,8.18688
-43.0231,-32.8
-22.5559,49.1738
-232.802,19.1898
87.1977,19.1898
-96.7895,-71.8131
-48.8151,110.193
-104.802,19.1898
215.198,19.1898
31.2105,88.1869
79.1849,-49.8074
-192.79,8.18688
127.21,8.18688
-43.0231,-32.8
-22.5559,49.1738
-144.815,30.1926
175.185,30.1926
-22.5559,49.1738
52.9257,11.2115
-241.916,3.19488
78.0841,3.19488
-85.9095,-99.2
-77.9223,105.59
-113.916,3.19488
206.084,3.19488
42.0905,60.8
50.0777,-54.4102
-181.91,-19.2
138.09,-19.2
2.0905,-46.5869
-45.9095,8.18688
-173.922,25.5898
146.078,25.5898
-45.9095,8.18688
18.0649,42.9926
-190.716,3.19488
129.284,3.19488
-34.7095,-35.2
-26.7223,41.5898
-62.7159,3.19488
257.284,3.19488
93.2905,124.8
101.278,-118.41
-130.71,44.8
189.29,44.8
-26.7095,81.4131
85.2905,8.18688
-122.722,-38.4102
197.278,-38.4102
85.2905,8.18688
-10.7351,-85.0074
-220.31,12.8
99.6905,12.8
-76.3095,-62.5869
-44.3095,88.1869
-92.3095,12.8
227.69,12.8
51.6905,97.4131
83.6905,-71.8131
-172.31,17.4131
147.69,17.4131
-34.0759,2.02624
9.4569,32.8
-140.31,8.18688
179.69,8.18688
9.4569,32.8
29.9241,-16.4262
-212.322,-6.41024
107.678,-6.41024
-44.3095,-71.8131
-60.3351,58.9926
-84.3223,-6.41024
235.678,-6.41024
83.6905,88.1869
67.6649,-101.007
-140.31,8.18688
179.69,8.18688
9.4569,32.8
29.9241,-16.4262
-156.335,-21.0074
163.665,-21.0074
29.9241,-16.4262
-22.5943,-25.5885
-256.15,0
63.8505,0
-96.1495,-120.187
-96.1495,120.187
-128.15,0
191.85,0
31.8505,39.8131
31.8505,-39.8131
-192.15,-40.1869
127.85,-40.1869
18.0841,-80.3738
-82.3831,0
-192.15,40.1869
127.85,40.1869
-82.3831,0
18.0841,80.3738
-204.95,0
115.05,0
-44.9495,-56.1869
-44.9495,56.1869
-76.9495,0
243.05,0
83.0505,103.813
83.0505,-103.813
-140.95,23.8131
179.05,23.8131
-10.7159,47.6262
48.8169,0
-140.95,-23.8131
179.05,-23.8131
48.8169,0
-10.7159,-47.6262
-230.55,-8.18688
89.4505,-8.18688
-60.3159,-96.3738
-80.7831,80
-102.55,-8.18688
217.45,-8.18688
67.6841,63.6262
47.2169,-80
-156.316,-16.3738
163.684,-16.3738
24.1513,-11.7686
-16.7831,-20.9789
-176.783,0
143.217,0
-16.7831,-20.9789
-16.7831,20.9789
-230.55,8.18688
89.4505,8.18688
-80.7831,-80
-60.3159,96.3738
-102.55,8.18688
217.45,8.18688
47.2169,80
67.6841,-63.6262
-176.783,0
143.217,0
-16.7831,-20.9789
-16.7831,20.9789
-156.316,16.3738
163.684,16.3738
-16.7831,20.9789
24.1513,11.7686
-248.162,6.38976
71.8377,6.38976
-96.1495,-103.813
-80.1751,116.593
-120.162,6.38976
199.838,6.38976
31.8505,56.1869
47.8249,-43.4074
-192.15,-23.8131
127.85,-23.8131
-2.3831,-64
-61.9159,16.3738
-176.175,36.5926
143.825,36.5926
-61.9159,16.3738
29.5657,56.8115
-196.962,6.38976
123.038,6.38976
-44.9495,-39.8131
-28.9751,52.5926
-68.9623,6.38976
251.038,6.38976
83.0505,120.187
99.0249,-107.407
-140.95,40.1869
179.05,40.1869
-31.1831,64
69.2841,16.3738
-124.975,-27.4074
195.025,-27.4074
69.2841,16.3738
0.765696,-71.1885
-230.55,8.18688
89.4505,8.18688
-80.7831,-80
-60.3159,96.3738
-102.55,8.18688
217.45,8.18688
47.2169,80
67.6841,-63.6262
-176.783,0
143.217,0
-16.7831,-20.9789
-16.7831,20.9789
-156.316,16.3738
163.684,16.3738
-16.7831,20.9789
24.1513,11.7686
-214.575,4.59264
105.425,4.59264
-60.3159,-63.6262
-48.8343,72.8115
-86.5751,4.59264
233.425,4.59264
67.6841,96.3738
79.1657,-87.1885
-156.316,16.3738
163.684,16.3738
-16.7831,20.9789
24.1513,11.7686
-144.834,-7.18848
175.166,-7.18848
24.1513,11.7686
6.1801,-26.1456
-263.215,0
56.7849,0
-103.215,-129.019
-103.215,129.019
-135.215,0
184.785,0
24.7849,30.9811
24.7849,-30.9811
-199.215,-49.0189
120.785,-49.0189
22.0585,-98.0378
-100.489,0
-199.215,49.0189
120.785,49.0189
-100.489,0
22.0585,98.0378
-212.015,0
107.985,0
-52.0151,-65.0189
-52.0151,65.0189
-84.0151,0
235.985,0
75.9849,94.9811
75.9849,-94.9811
-148.015,14.9811
171.985,14.9811
-6.7415,29.9622
30.7113,0
-148.015,-14.9811
171.985,-14.9811
30.7113,0
-6.7415,-29.9622
-237.615,-17.0189
82.3849,-17.0189
-56.3415,-114.038
-98.8887,80
-109.615,-17.0189
210.385,-17.0189
71.6585,45.9622
29.1113,-80
-152.342,-34.0378
167.658,-34.0378
50.2057,-24.4646
-34.8887,-43.6109
-194.889,0
125.111,0
-34.8887,-43.6109
-34.8887,43.6109
-237.615,17.0189
82.3849,17.0189
-98.8887,-80
-56.3415,114.038
-109.615,17.0189
210.385,17.0189
29.1113,80
71.6585,-45.9622
-194.889,0
125.111,0
-34.8887,-43.6109
-34.8887,43.6109
-152.342,34.0378
167.658,34.0378
-34.8887,43.6109
50.2057,24.4646
-242.735,0
77.2649,0
-82.7351,-103.419
-82.7351,103.419
-114.735,0
205.265,0
45.2649,56.5811
45.2649,-56.5811
-178.735,-23.4189
141.265,-23.4189
10.5385,-46.8378
-48.0087,0
-178.735,23.4189
141.265,23.4189
-48.0087,0
10.5385,46.8378
-191.535,0
128.465,0
-31.5351,-39.4189
-31.5351,39.4189
-63.5351,0
256.465,0
96.4649,120.581
96.4649,-120.581
-127.535,40.5811
192.465,40.5811
-18.2615,81.1622
83.1913,0
-127.535,-40.5811
192.465,-40.5811
83.1913,0
-18.2615,-81.1622
-217.135,8.58112
102.865,8.58112
-67.8615,-62.8378
-46.4087,80
-89.1351,8.58112
230.865,8.58112
60.1385,97.1622
81.5913,-80
-163.862,17.1622
156.138,17.1622
-25.3143,12.3354
17.5913,21.9891
-142.409,0
177.591,0
17.5913,21.9891
17.5913,-21.9891
-217.135,-8.58112
102.865,-8.58112
-46.4087,-80
-67.8615,62.8378
-89.1351,-8.58112
230.865,-8.58112
81.5913,80
60.1385,-97.1622
-142.409,0
177.591,0
17.5913,21.9891
17.5913,-21.9891
-163.862,-17.1622
156.138,-17.1622
17.5913,-21.9891
-25.3143,-12.3354
-252.975,-4.21888
67.0249,-4.21888
-87.7015,-120.438
-98.2487,112
-124.975,-4.21888
195.025,-4.21888
40.2985,39.5622
29.7513,-48
-183.702,-40.4378
136.298,-40.4378
26.8457,-70.0646
-74.2487,-10.8109
-194.249,32
125.751,32
-74.2487,-10.8109
5.7513,74.8109
-201.775,-4.21888
118.225,-4.21888
-36.5015,-56.4378
-47.0487,48
-73.7751,-4.21888
246.225,-4.21888
91.4985,103.562
80.9513,-112
-132.502,23.5622
187.498,23.5622
-1.9543,57.9354
56.9513,-10.8109
-143.049,-32
176.951,-32
56.9513,-10.8109
-23.0487,-53.1891
-222.102,-8.43776
97.8985,-8.43776
-51.5543,-86.0646
-72.6487,69.1891
-94.1015,-8.43776
225.898,-8.43776
76.4457,73.9354
55.3513,-90.8109
-147.554,-6.06464
172.446,-6.06464
20.0265,9.49248
4.8649,-21.6218
-168.649,-10.8109
151.351,-10.8109
4.8649,-21.6218
-22.1623,0
-232.649,0
87.3513,0
-72.6487,-90.8109
-72.6487,90.8109
-104.649,0
215.351,0
55.3513,69.1891
55.3513,-69.1891
-168.649,-10.8109
151.351,-10.8109
4.8649,-21.6218
-22.1623,0
-168.649,10.8109
151.351,10.8109
-22.1623,0
4.8649,21.6218
-252.975,4.21888
67.0249,4.21888
-98.2487,-112
-87.7015,120.438
-124.975,4.21888
195.025,4.21888
29.7513,48
40.2985,-39.5622
-194.249,-32
125.751,-32
5.7513,-74.8109
-74.2487,10.8109
-183.702,40.4378
136.298,40.4378
-74.2487,10.8109
26.8457,70.0646
-201.775,4.21888
118.225,4.21888
-47.0487,-48
-36.5015,56.4378
-73.7751,4.21888
246.225,4.21888
80.9513,112
91.4985,-103.562
-143.049,32
176.951,32
-23.0487,53.1891
56.9513,10.8109
-132.502,-23.5622
187.498,-23.5622
56.9513,10.8109
-1.9543,-57.9354
-232.649,0
87.3513,0
-72.6487,-90.8109
-72.6487,90.8109
-104.649,0
215.351,0
55.3513,69.1891
55.3513,-69.1891
-168.649,-10.8109
151.351,-10.8109
4.8649,-21.6218
-22.1623,0
-168.649,10.8109
151.351,10.8109
-22.1623,0
4.8649,21.6218
-222.102,8.43776
97.8985,8.43776
-72.6487,-69.1891
-51.5543,86.0646
-94.1015,8.43776
225.898,8.43776
55.3513,90.8109
76.4457,-73.9354
-168.649,10.8109
151.351,10.8109
-22.1623,0
4.8649,21.6218
-147.554,6.06464
172.446,6.06464
4.8649,21.6218
20.0265,-9.49248
-255.023,0
64.9769,0
-95.0231,-118.779
-95.0231,118.779
-127.023,0
192.977,0
32.9769,41.2211
32.9769,-41.2211
-191.023,-38.7789
128.977,-38.7789
17.4505,-77.5578
-79.4967,0
-191.023,38.7789
128.977,38.7789
-79.4967,0
17.4505,77.5578
-203.823,0
116.177,0
-43.8231,-54.7789
-43.8231,54.7789
-75.8231,0
244.177,0
84.1769,105.221
84.1769,-105.221
-139.823,25.2211
180.177,25.2211
-11.3495,50.4422
51.7033,0
-139.823,-25.2211
180.177,-25.2211
51.7033,0
-11.3495,-50.4422
-229.423,-6.77888
90.5769,-6.77888
-60.9495,-93.5578
-77.8967,80
-101.423,-6.77888
218.577,-6.77888
67.0505,66.4422
50.1033,-80
-156.95,-13.5578
163.05,-13.5578
19.9977,-9.74464
-13.8967,-17.3709
-173.897,0
146.103,0
-13.8967,-17.3709
-13.8967,17.3709
-229.423,6.77888
90.5769,6.77888
-77.8967,-80
-60.9495,93.5578
-101.423,6.77888
218.577,6.77888
50.1033,80
67.0505,-66.4422
-173.897,0
146.103,0
-13.8967,-17.3709
-13.8967,17.3709
-156.95,13.5578
163.05,13.5578
-13.8967,17.3709
19.9977,9.74464
-234.543,0
85.4569,0
-74.5431,-93.1789
-74.5431,93.1789
-106.543,0
213.457,0
53.4569,66.8211
53.4569,-66.8211
-170.543,-13.1789
149.457,-13.1789
5.9305,-26.3578
-27.0167,0
-170.543,13.1789
149.457,13.1789
-27.0167,0
5.9305,26.3578
-183.343,0
136.657,0
-23.3431,-29.1789
-23.3431,29.1789
-55.3431,0
264.657,0
104.657,130.821
104.657,-130.821
-119.343,50.8211
200.657,50.8211
-22.8695,101.642
104.183,0
-119.343,-50.8211
200.657,-50.8211
104.183,0
-22.8695,-101.642
-208.943,18.8211
111.057,18.8211
-72.4695,-42.3578
-25.4167,80
-80.9431,18.8211
239.057,18.8211
55.5305,117.642
102.583,-80
-168.47,37.6422
151.53,37.6422
-55.5223,27.0554
38.5833,48.2291
-121.417,0
198.583,0
38.5833,48.2291
38.5833,-48.2291
-208.943,-18.8211
111.057,-18.8211
-25.4167,-80
-72.4695,42.3578
-80.9431,-18.8211
239.057,-18.8211
102.583,80
55.5305,-117.642
-121.417,0
198.583,0
38.5833,48.2291
38.5833,-48.2291
-168.47,-37.6422
151.53,-37.6422
38.5833,-48.2291
-55.5223,-27.0554
-244.783,6.02112
75.2169,6.02112
-92.3095,-99.9578
-77.2567,112
-116.783,6.02112
203.217,6.02112
35.6905,60.0422
50.7433,-48
-188.31,-19.9578
131.69,-19.9578
-3.3623,-55.3446
-53.2567,15.4291
-173.257,32
146.743,32
-53.2567,15.4291
26.7433,48.5709
-193.583,6.02112
126.417,6.02112
-41.1095,-35.9578
-26.0567,48
-65.5831,6.02112
254.417,6.02112
86.8905,124.042
101.943,-112
-137.11,44.0422
182.89,44.0422
-32.1623,72.6554
77.9433,15.4291
