Column1,Column2
103.125,-93.9453
-96.875,-93.9453
53.125,6.05469
153.125,-193.945
-46.875,-193.945
-46.875,6.05469
53.125,-193.945
-146.875,-193.945
-46.875,106.055
53.125,-93.9453
-146.875,-93.9453
3.125,6.05469
103.125,-193.945
-96.875,-193.945
-96.875,6.05469
3.125,-193.945
-196.875,-193.945
1.5625,196.68
101.562,-3.32031
-98.4375,-3.32031
51.5625,96.6797
151.562,-103.32
-48.4375,-103.32
-48.4375,96.6797
51.5625,-103.32
-148.438,-103.32
26.5625,146.68
126.562,-53.3203
-73.4375,-53.3203
76.5625,46.6797
176.562,-153.32
-23.4375,-153.32
-23.4375,46.6797
76.5625,-153.32
-123.438,-153.32
-23.4375,146.68
76.5625,-53.3203
-123.438,-53.3203
26.5625,46.6797
126.562,-153.32
-73.4375,-153.32
-73.4375,46.6797
26.5625,-153.32
-173.438,-153.32
14.0625,171.68
114.062,-28.3203
-85.9375,-28.3203
64.0625,71.6797
164.062,-128.32
-35.9375,-128.32
-35.9375,71.6797
64.0625,-128.32
-135.938,-128.32
39.0625,121.68
139.062,-78.3203
-60.9375,-78.3203
89.0625,21.6797
189.062,-178.32
-10.9375,-178.32
-10.9375,21.6797
89.0625,-178.32
-110.938,-178.32
-10.9375,121.68
89.0625,-78.3203
-110.938,-78.3203
39.0625,21.6797
139.062,-178.32
-60.9375,-178.32
-60.9375,21.6797
39.0625,-178.32
-160.938,-178.32
-10.9375,171.68
89.0625,-28.3203
-110.938,-28.3203
39.0625,71.6797
139.062,-128.32
-60.9375,-128.32
-60.9375,71.6797
39.0625,-128.32
-160.938,-128.32
14.0625,121.68
114.062,-78.3203
-85.9375,-78.3203
64.0625,21.6797
164.062,-178.32
-35.9375,-178.32
-35.9375,21.6797
64.0625,-178.32
-135.938,-178.32
-35.9375,121.68
64.0625,-78.3203
-135.938,-78.3203
14.0625,21.6797
114.062,-178.32
-85.9375,-178.32
-85.9375,21.6797
14.0625,-178.32
-185.938,-178.32
7.8125,184.18
107.812,-15.8203
-92.1875,-15.8203
57.8125,84.1797
157.812,-115.82
-42.1875,-115.82
-42.1875,84.1797
57.8125,-115.82
-142.188,-115.82
32.8125,134.18
132.812,-65.8203
-67.1875,-65.8203
82.8125,34.1797
182.812,-165.82
-17.1875,-165.82
-17.1875,34.1797
82.8125,-165.82
-117.188,-165.82
-17.1875,134.18
82.8125,-65.8203
-117.188,-65.8203
32.8125,34.1797
132.812,-165.82
-67.1875,-165.82
-67.1875,34.1797
32.8125,-165.82
-167.188,-165.82
20.3125,159.18
120.312,-40.8203
-79.6875,-40.8203
70.3125,59.1797
170.312,-140.82
-29.6875,-140.82
-29.6875,59.1797
70.3125,-140.82
-129.688,-140.82
45.3125,109.18
145.312,-90.8203
-54.6875,-90.8203
95.3125,9.17969
195.312,-190.82
-4.6875,-190.82
-4.6875,9.17969
95.3125,-190.82
-104.688,-190.82
-4.6875,109.18
95.3125,-90.8203
-104.688,-90.8203
45.3125,9.17969
145.312,-190.82
-54.6875,-190.82
-54.6875,9.17969
45.3125,-190.82
-154.688,-190.82
-4.6875,159.18
95.3125,-40.8203
-104.688,-40.8203
45.3125,59.1797
145.312,-140.82
-54.6875,-140.82
-54.6875,59.1797
45.3125,-140.82
-154.688,-140.82
20.3125,109.18
120.312,-90.8203
-79.6875,-90.8203
70.3125,9.17969
170.312,-190.82
-29.6875,-190.82
-29.6875,9.17969
70.3125,-190.82
-129.688,-190.82
-29.6875,109.18
70.3125,-90.8203
-129.688,-90.8203
20.3125,9.17969
120.312,-190.82
-79.6875,-190.82
-79.6875,9.17969
20.3125,-190.82
-179.688,-190.82
-4.6875,184.18
95.3125,-15.8203
-104.688,-15.8203
45.3125,84.1797
145.312,-115.82
-54.6875,-115.82
-54.6875,84.1797
45.3125,-115.82
-154.688,-115.82
20.3125,134.18
120.312,-65.8203
-79.6875,-65.8203
70.3125,34.1797
170.312,-165.82
-29.6875,-165.82
-29.6875,34.1797
70.3125,-165.82
-129.688,-165.82
-29.6875,134.18
70.3125,-65.8203
-129.688,-65.8203
20.3125,34.1797
120.312,-165.82
-79.6875,-165.82
-79.6875,34.1797
20.3125,-165.82
-179.688,-165.82
7.8125,159.18
107.812,-40.8203
-92.1875,-40.8203
57.8125,59.1797
157.812,-140.82
-42.1875,-140.82
-42.1875,59.1797
57.8125,-140.82
-142.188,-140.82
32.8125,109.18
132.812,-90.8203
-67.1875,-90.8203
82.8125,9.17969
182.812,-190.82
-17.1875,-190.82
-17.1875,9.17969
82.8125,-190.82
-117.188,-190.82
-17.1875,109.18
82.8125,-90.8203
-117.188,-90.8203
32.8125,9.17969
132.812,-190.82
-67.1875,-190.82
-67.1875,9.17969
32.8125,-190.82
-167.188,-190.82
-17.1875,159.18
82.8125,-40.8203
-117.188,-40.8203
32.8125,59.1797
132.812,-140.82
-67.1875,-140.82
-67.1875,59.1797
32.8125,-140.82
-167.188,-140.82
7.8125,109.18
107.812,-90.8203
-92.1875,-90.8203
57.8125,9.17969
157.812,-190.82
-42.1875,-190.82
-42.1875,9.17969
57.8125,-190.82
-142.188,-190.82
-42.1875,109.18
57.8125,-90.8203
-142.188,-90.8203
7.8125,9.17969
107.812,-190.82
-92.1875,-190.82
-92.1875,9.17969
7.8125,-190.82
-192.188,-190.82
4.6875,190.43
104.688,-9.57031
-95.3125,-9.57031
54.6875,90.4297
154.688,-109.57
-45.3125,-109.57
-45.3125,90.4297
54.6875,-109.57
-145.312,-109.57
29.6875,140.43
129.688,-59.5703
-70.3125,-59.5703
79.6875,40.4297
179.688,-159.57
-20.3125,-159.57
-20.3125,40.4297
79.6875,-159.57
-120.312,-159.57
-20.3125,140.43
79.6875,-59.5703
-120.312,-59.5703
29.6875,40.4297
129.688,-159.57
-70.3125,-159.57
-70.3125,40.4297
29.6875,-159.57
-170.312,-159.57
17.1875,165.43
117.188,-34.5703
-82.8125,-34.5703
67.1875,65.4297
167.188,-134.57
-32.8125,-134.57
-32.8125,65.4297
67.1875,-134.57
-132.812,-134.57
42.1875,115.43
142.188,-84.5703
-57.8125,-84.5703
92.1875,15.4297
192.188,-184.57
-7.8125,-184.57
-7.8125,15.4297
92.1875,-184.57
-107.812,-184.57
-7.8125,115.43
92.1875,-84.5703
-107.812,-84.5703
42.1875,15.4297
142.188,-184.57
-57.8125,-184.57
-57.8125,15.4297
42.1875,-184.57
-157.812,-184.57
-7.8125,165.43
92.1875,-34.5703
-107.812,-34.5703
42.1875,65.4297
142.188,-134.57
-57.8125,-134.57
-57.8125,65.4297
42.1875,-134.57
-157.812,-134.57
17.1875,115.43
117.188,-84.5703
-82.8125,-84.5703
67.1875,15.4297
167.188,-184.57
-32.8125,-184.57
-32.8125,15.4297
67.1875,-184.57
-132.812,-184.57
-32.8125,115.43
67.1875,-84.5703
-132.812,-84.5703
17.1875,15.4297
117.188,-184.57
-82.8125,-184.57
-82.8125,15.4297
17.1875,-184.57
-182.812,-184.57
10.9375,177.93
110.938,-22.0703
-89.0625,-22.0703
60.9375,77.9297
160.938,-122.07
-39.0625,-122.07
-39.0625,77.9297
60.9375,-122.07
-139.062,-122.07
35.9375,127.93
135.938,-72.0703
-64.0625,-72.0703
85.9375,27.9297
185.938,-172.07
-14.0625,-172.07
-14.0625,27.9297
85.9375,-172.07
-114.062,-172.07
-14.0625,127.93
85.9375,-72.0703
-114.062,-72.0703
35.9375,27.9297
135.938,-172.07
-64.0625,-172.07
-64.0625,27.9297
35.9375,-172.07
-164.062,-172.07
23.4375,152.93
123.438,-47.0703
-76.5625,-47.0703
73.4375,52.9297
173.438,-147.07
-26.5625,-147.07
-26.5625,52.9297
73.4375,-147.07
-126.562,-147.07
48.4375,102.93
148.438,-97.0703
-51.5625,-97.0703
98.4375,2.92969
198.438,-197.07
-1.5625,-197.07
-1.5625,2.92969
98.4375,-197.07
-101.562,-197.07
-1.5625,102.93
98.4375,-97.0703
-101.562,-97.0703
48.4375,2.92969
148.438,-197.07
-51.5625,-197.07
-51.5625,2.92969
48.4375,-197.07
-151.562,-197.07
-1.5625,152.93
98.4375,-47.0703
-101.562,-47.0703
48.4375,52.9297
148.438,-147.07
-51.5625,-147.07
-51.5625,52.9297
48.4375,-147.07
-151.562,-147.07
23.4375,102.93
123.438,-97.0703
-76.5625,-97.0703
73.4375,2.92969
173.438,-197.07
-26.5625,-197.07
-26.5625,2.92969
73.4375,-197.07
-126.562,-197.07
-26.5625,102.93
73.4375,-97.0703
-126.562,-97.0703
23.4375,2.92969
123.438,-197.07
-76.5625,-197.07
-76.5625,2.92969
23.4375,-197.07
-176.562,-197.07
-1.5625,177.93
98.4375,-22.0703
-101.562,-22.0703
48.4375,77.9297
148.438,-122.07
-51.5625,-122.07
-51.5625,77.9297
48.4375,-122.07
-151.562,-122.07
23.4375,127.93
123.438,-72.0703
-76.5625,-72.0703
73.4375,27.9297
173.438,-172.07
-26.5625,-172.07
-26.5625,27.9297
73.4375,-172.07
-126.562,-172.07
-26.5625,127.93
73.4375,-72.0703
-126.562,-72.0703
23.4375,27.9297
123.438,-172.07
-76.5625,-172.07
-76.5625,27.9297
23.4375,-172.07
-176.562,-172.07
10.9375,152.93
110.938,-47.0703
-89.0625,-47.0703
60.9375,52.9297
160.938,-147.07
-39.0625,-147.07
-39.0625,52.9297
60.9375,-147.07
-139.062,-147.07
35.9375,102.93
135.938,-97.0703
-64.0625,-97.0703
85.9375,2.92969
185.938,-197.07
-14.0625,-197.07
-14.0625,2.92969
85.9375,-197.07
-114.062,-197.07
-14.0625,102.93
85.9375,-97.0703
-114.062,-97.0703
35.9375,2.92969
135.938,-197.07
-64.0625,-197.07
-64.0625,2.92969
35.9375,-197.07
-164.062,-197.07
-14.0625,152.93
85.9375,-47.0703
-114.062,-47.0703
35.9375,52.9297
135.938,-147.07
-64.0625,-147.07
-64.0625,52.9297
35.9375,-147.07
-164.062,-147.07
10.9375,102.93
110.938,-97.0703
-89.0625,-97.0703
60.9375,2.92969
160.938,-197.07
-39.0625,-197.07
-39.0625,2.92969
60.9375,-197.07
-139.062,-197.07
-39.0625,102.93
60.9375,-97.0703
-139.062,-97.0703
10.9375,2.92969
110.938,-197.07
-89.0625,-197.07
-89.0625,2.92969
10.9375,-197.07
-189.062,-197.07
-1.5625,190.43
98.4375,-9.57031
-101.562,-9.57031
48.4375,90.4297
148.438,-109.57
-51.5625,-109.57
-51.5625,90.4297
48.4375,-109.57
-151.562,-109.57
23.4375,140.43
123.438,-59.5703
-76.5625,-59.5703
73.4375,40.4297
173.438,-159.57
-26.5625,-159.57
-26.5625,40.4297
73.4375,-159.57
-126.562,-159.57
-26.5625,140.43
73.4375,-59.5703
-126.562,-59.5703
23.4375,40.4297
123.438,-159.57
-76.5625,-159.57
-76.5625,40.4297
23.4375,-159.57
-176.562,-159.57
10.9375,165.43
110.938,-34.5703
-89.0625,-34.5703
60.9375,65.4297
160.938,-134.57
-39.0625,-134.57
-39.0625,65.4297
60.9375,-134.57
-139.062,-134.57
35.9375,115.43
135.938,-84.5703
-64.0625,-84.5703
85.9375,15.4297
185.938,-184.57
-14.0625,-184.57
-14.0625,15.4297
85.9375,-184.57
-114.062,-184.57
-14.0625,115.43
85.9375,-84.5703
-114.062,-84.5703
35.9375,15.4297
135.938,-184.57
-64.0625,-184.57
-64.0625,15.4297
35.9375,-184.57
-164.062,-184.57
-14.0625,165.43
85.9375,-34.5703
-114.062,-34.5703
35.9375,65.4297
135.938,-134.57
-64.0625,-134.57
-64.0625,65.4297
35.9375,-134.57
-164.062,-134.57
10.9375,115.43
110.938,-84.5703
-89.0625,-84.5703
60.9375,15.4297
160.938,-184.57
-39.0625,-184.57
-39.0625,15.4297
60.9375,-184.57
-139.062,-184.57
-39.0625,115.43
60.9375,-84.5703
-139.062,-84.5703
10.9375,15.4297
110.938,-184.57
-89.0625,-184.57
-89.0625,15.4297
10.9375,-184.57
-189.062,-184.57
4.6875,177.93
104.688,-22.0703
-95.3125,-22.0703
54.6875,77.9297
154.688,-122.07
-45.3125,-122.07
-45.3125,77.9297
54.6875,-122.07
-145.312,-122.07
29.6875,127.93
129.688,-72.0703
-70.3125,-72.0703
79.6875,27.9297
179.688,-172.07
-20.3125,-172.07
-20.3125,27.9297
79.6875,-172.07
-120.312,-172.07
-20.3125,127.93
79.6875,-72.0703
-120.312,-72.0703
29.6875,27.9297
129.688,-172.07
-70.3125,-172.07
-70.3125,27.9297
29.6875,-172.07
-170.312,-172.07
17.1875,152.93
117.188,-47.0703
-82.8125,-47.0703
67.1875,52.9297
167.188,-147.07
-32.8125,-147.07
-32.8125,52.9297
67.1875,-147.07
-132.812,-147.07
42.1875,102.93
142.188,-97.0703
-57.8125,-97.0703
92.1875,2.92969
192.188,-197.07
-7.8125,-197.07
-7.8125,2.92969
92.1875,-197.07
-107.812,-197.07
-7.8125,102.93
92.1875,-97.0703
-107.812,-97.0703
42.1875,2.92969
142.188,-197.07
-57.8125,-197.07
-57.8125,2.92969
42.1875,-197.07
-157.812,-197.07
-7.8125,152.93
92.1875,-47.0703
-107.812,-47.0703
42.1875,52.9297
142.188,-147.07
-57.8125,-147.07
-57.8125,52.9297
42.1875,-147.07
-157.812,-147.07
17.1875,102.93
117.188,-97.0703
-82.8125,-97.0703
67.1875,2.92969
167.188,-197.07
-32.8125,-197.07
-32.8125,2.92969
67.1875,-197.07
-132.812,-197.07
-32.8125,102.93
67.1875,-97.0703
-132.812,-97.0703
17.1875,2.92969
117.188,-197.07
-82.8125,-197.07
-82.8125,2.92969
17.1875,-197.07
-182.812,-197.07
-7.8125,177.93
92.1875,-22.0703
-107.812,-22.0703
42.1875,77.9297
142.188,-122.07
-57.8125,-122.07
-57.8125,77.9297
42.1875,-122.07
-157.812,-122.07
17.1875,127.93
117.188,-72.0703
-82.8125,-72.0703
67.1875,27.9297
167.188,-172.07
-32.8125,-172.07
-32.8125,27.9297
67.1875,-172.07
-132.812,-172.07
-32.8125,127.93
67.1875,-72.0703
-132.812,-72.0703
17.1875,27.9297
117.188,-172.07
-82.8125,-172.07
-82.8125,27.9297
17.1875,-172.07
-182.812,-172.07
4.6875,152.93
104.688,-47.0703
-95.3125,-47.0703
54.6875,52.9297
154.688,-147.07
-45.3125,-147.07
-45.3125,52.9297
54.6875,-147.07
-145.312,-147.07
